id,name,sex,age,height,weight,team,noc,year,season,city,sport,event_x,medal,event_y,substance,flagged,result,result_100m_mens_london,result_100m_womens_rio,result_100m_womens_london,result_200m_mens_rio,result_200m_mens_london,result_200m_womens_rio,result_200m_womens_london,result_110h_mens_rio,result_110h_mens_london,result_100h_womens_rio,result_100h_womens_london,result_3000steep_mens_rio,result_3000steep_mens_london,result_3000steep_womens_rio,result_3000steep_womens_london,result_marathon_mens_rio,result_marathon_mens_london,result_marathon_womens_rio,result_marathon_womens_london,result_20km_mens_rio,result_20km_mens_london,result_20km_womens_rio,result_20km_womens_london,result_400m_mens_rio,result_400m_mens_london,result_400m_womens_rio,result_400m_womens_london,result_5000m_mens_rio,result_5000m_mens_london,result_5000m_womens_rio,result_5000m_womens_london,result_800m_mens_rio,result_800m_mens_london,result_800m_womens_rio,result_800m_womens_london,result_discus_mens_rio,result_discus_mens_london,result_discus_womens_rio,result_discus_womens_london
22342,christian coleman,M,20.0,175.0,72.0,United States,USA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22409,williams gutirrez,M,25.0,172.0,71.0,Cuba,CUB,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22409,williams gutirrez,M,29.0,172.0,71.0,Cuba,CUB,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22421,saruba colley,F,23.0,145.0,56.0,Gambia,GAM,2012,Summer,London,Athletics,Athletics Women's 100 metres,,,,,,,,12.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22421,saruba colley,F,23.0,145.0,56.0,Gambia,GAM,2012,Summer,London,Athletics,Athletics Women's 100 metres,,,,,,,,12.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22431,latario minns,M,22.0,173.0,64.0,Bahamas,BAH,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22468,kim collins,M,40.0,180.0,77.0,Saint Kitts and Nevis,SKN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22468,kim collins,M,40.0,180.0,77.0,Saint Kitts and Nevis,SKN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22481,simone collio,M,32.0,180.0,74.0,Italy,ITA,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22539,diego agudelo,M,42.0,171.0,57.0,Colombia,COL,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22575,brbara comba,F,25.0,180.0,100.0,Argentina,ARG,2012,Summer,London,Athletics,Athletics Women's Discus Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22575,brbara comba,F,29.0,180.0,100.0,Argentina,ARG,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Discus Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22604,benjamin compaor,M,24.0,189.0,83.0,France,FRA,2012,Summer,London,Athletics,Athletics Men's Triple Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22604,benjamin compaor,M,28.0,189.0,83.0,France,FRA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22649,muriel paredes,F,29.0,160.0,50.0,Colombia,COL,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22674,alyssa conley,F,25.0,176.0,63.0,South Africa,RSA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22674,alyssa conley,F,25.0,176.0,63.0,South Africa,RSA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 200 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22675,kimberley conley,F,26.0,161.0,49.0,United States,USA,2012,Summer,London,Athletics,"Athletics Women's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22675,kimberley conley,F,30.0,161.0,49.0,United States,USA,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22683,jared connaughton,M,27.0,175.0,79.0,Canada,CAN,2012,Summer,London,Athletics,Athletics Men's 200 metres,,,,,,,,,,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22683,jared connaughton,M,27.0,175.0,79.0,Canada,CAN,2012,Summer,London,Athletics,Athletics Men's 200 metres,,,,,,,,,,20.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22683,jared connaughton,M,27.0,175.0,79.0,Canada,CAN,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22694,breege connolly,F,38.0,163.0,54.0,Ireland,IRL,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,,,,,,,,,,,,,,,,,,,,,,,2:44:41,,,,,,,,,,,,,,,,,,,,,
22736,rosaria console,F,32.0,160.0,42.0,Italy,ITA,2012,Summer,London,Athletics,Athletics Women's Marathon,,,,,,,,,,,,,,,,,,,,,,,,2:30:09,,,,,,,,,,,,,,,,,,,,
22810,yidiel garca,M,23.0,180.0,74.0,Spain,ESP,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22901,reid coolsaet,M,32.0,173.0,62.0,Canada,CAN,2012,Summer,London,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,2:14:58,2:16:29,,,,,,,,,,,,,,,,,,,,,,
22901,reid coolsaet,M,37.0,173.0,62.0,Canada,CAN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,2:14:58,2:16:29,,,,,,,,,,,,,,,,,,,,,,
22961,anuradha cooray,M,34.0,178.0,58.0,Sri Lanka,SRI,2012,Summer,London,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,2:17:06,2:20:41,,,,,,,,,,,,,,,,,,,,,,
22961,anuradha cooray,M,38.0,178.0,58.0,Sri Lanka,SRI,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,2:17:06,2:20:41,,,,,,,,,,,,,,,,,,,,,,
22974,leslie copeland,M,24.0,183.0,102.0,Fiji,FIJ,2012,Summer,London,Athletics,Athletics Men's Javelin Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22974,leslie copeland,M,28.0,183.0,102.0,Fiji,FIJ,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Javelin Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22976,alexis snchez,M,26.0,185.0,80.0,Cuba,CUB,2012,Summer,London,Athletics,Athletics Men's Triple Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22978,yasmani escobar,M,29.0,191.0,85.0,Turkey,TUR,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23034,carlos gmez,M,35.0,159.0,54.0,Mexico,MEX,2012,Summer,London,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23092,wendy aliaga,F,23.0,162.0,54.0,Bolivia,BOL,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23140,stefany gemio,F,19.0,173.0,54.0,Bolivia,BOL,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23160,harold correa,M,28.0,190.0,81.0,France,FRA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23217,edgar espinoza,M,22.0,170.0,55.0,Nicaragua,NCA,2012,Summer,London,Athletics,Athletics Men's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23242,jessica cosby,F,30.0,173.0,79.0,United States,USA,2012,Summer,London,Athletics,Athletics Women's Hammer Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23289,joana costa,F,35.0,173.0,60.0,Brazil,BRA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23296,keila costa,F,29.0,170.0,63.0,Brazil,BRA,2012,Summer,London,Athletics,Athletics Women's Triple Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23296,keila costa,F,33.0,170.0,63.0,Brazil,BRA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Long Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23296,keila costa,F,33.0,170.0,63.0,Brazil,BRA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Triple Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23314,susana costa,F,31.0,178.0,63.0,Portugal,POR,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Triple Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23394,hctor gonzlez,M,27.0,191.0,82.0,Puerto Rico,PUR,2012,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23504,geisa coutinho,F,32.0,161.0,55.0,Brazil,BRA,2012,Summer,London,Athletics,Athletics Women's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43,,,,,,,,,,,,
23504,geisa coutinho,F,32.0,161.0,55.0,Brazil,BRA,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23504,geisa coutinho,F,36.0,161.0,55.0,Brazil,BRA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43,,,,,,,,,,,,
23504,geisa coutinho,F,36.0,161.0,55.0,Brazil,BRA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23511,kurt couto,M,27.0,180.0,74.0,Mozambique,MOZ,2012,Summer,London,Athletics,Athletics Men's 400 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23511,kurt couto,M,31.0,180.0,74.0,Mozambique,MOZ,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23573,rhydian cowley,M,25.0,181.0,65.0,Australia,AUS,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,1:23:30,,,,,,,,,,,,,,,,,,,
23574,sarah cowley,F,28.0,176.0,67.0,New Zealand,NZL,2012,Summer,London,Athletics,Athletics Women's Heptathlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23579,carmiesha cox,F,21.0,168.0,61.0,Bahamas,BAH,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23594,shana cox,F,27.0,172.0,75.0,Great Britain,GBR,2012,Summer,London,Athletics,Athletics Women's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.58,,,,,,,,,,,,
23594,shana cox,F,27.0,172.0,75.0,Great Britain,GBR,2012,Summer,London,Athletics,Athletics Women's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.01,,,,,,,,,,,,
23594,shana cox,F,27.0,172.0,75.0,Great Britain,GBR,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23641,shanice craft,F,23.0,185.0,93.0,Germany,GER,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Discus Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.85,
23642,alistair cragg,M,32.0,180.0,60.0,Ireland,IRL,2012,Summer,London,Athletics,"Athletics Men's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:47.01,,,,,,,,,,
23731,eric cray,M,27.0,176.0,70.0,Philippines,PHI,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23748,esther cremer,F,24.0,170.0,55.0,Germany,GER,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23772,mariana cress,F,17.0,159.0,52.0,Marshall Islands,MHL,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23794,brittany crew,F,22.0,178.0,112.0,Canada,CAN,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Shot Put,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23974,ryan crouser,M,23.0,201.0,125.0,United States,USA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Shot Put,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23975,samuel crouser,M,24.0,198.0,105.0,United States,USA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Javelin Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24034,clarisse cruz,F,34.0,170.0,54.0,Portugal,POR,2012,Summer,London,Athletics,"Athletics Women's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,9:32.44,,,,,,,,,,,,,,,,,,,,,,,,
24034,clarisse cruz,F,34.0,170.0,54.0,Portugal,POR,2012,Summer,London,Athletics,"Athletics Women's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,9:30.06,,,,,,,,,,,,,,,,,,,,,,,,
24062,yanet cruz,F,24.0,170.0,70.0,Cuba,CUB,2012,Summer,London,Athletics,Athletics Women's Javelin Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24103,gspr csere,M,24.0,172.0,54.0,Hungary,HUN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24181,joanne cuddihy,F,28.0,184.0,64.0,Ireland,IRL,2012,Summer,London,Athletics,Athletics Women's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.88,,,,,,,,,,,,
24181,joanne cuddihy,F,28.0,184.0,64.0,Ireland,IRL,2012,Summer,London,Athletics,Athletics Women's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.09,,,,,,,,,,,,
24181,joanne cuddihy,F,28.0,184.0,64.0,Ireland,IRL,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24200,michelle cueni,F,28.0,166.0,52.0,Switzerland,SUI,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24206,gustavo rosario,M,23.0,183.0,80.0,Dominican Republic,DOM,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24206,gustavo rosario,M,27.0,183.0,80.0,Dominican Republic,DOM,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24206,gustavo rosario,M,27.0,183.0,80.0,Dominican Republic,DOM,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24213,martn cuestas,M,29.0,182.0,62.0,Uruguay,URU,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24214,nicols cuestas,M,29.0,180.0,63.0,Uruguay,URU,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24224,winder prez,M,23.0,170.0,65.0,Dominican Republic,DOM,2012,Summer,London,Athletics,Athletics Men's 400 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24273,julie culley,F,30.0,173.0,58.0,United States,USA,2012,Summer,London,Athletics,"Athletics Women's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:28.22,,,,,,,,
24273,julie culley,F,30.0,173.0,58.0,United States,USA,2012,Summer,London,Athletics,"Athletics Women's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:05.38,,,,,,,,
24280,javier prez,M,28.0,200.0,82.0,Puerto Rico,PUR,2012,Summer,London,Athletics,Athletics Men's 400 metres Hurdles,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24280,javier prez,M,32.0,200.0,82.0,Puerto Rico,PUR,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24339,logan cunningham,M,25.0,175.0,73.0,United States,USA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Pole Vault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24344,vashti cunningham,F,18.0,185.0,56.0,United States,USA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's High Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24470,luke cutts,M,28.0,188.0,82.0,Great Britain,GBR,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Pole Vault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24518,przemysaw czajkowski,M,23.0,198.0,136.0,Poland,POL,2012,Summer,London,Athletics,Athletics Men's Discus Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24523,mria czakov,F,23.0,166.0,56.0,Slovakia,SVK,2012,Summer,London,Athletics,Athletics Women's 20 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24523,mria czakov,F,27.0,166.0,56.0,Slovakia,SVK,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24579,damian czykier,M,23.0,191.0,78.0,Poland,POL,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24584,abigail d'agostino,F,24.0,160.0,50.0,United States,USA,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24639,christopher costa,M,24.0,175.0,62.0,Sao Tome and Principe,STP,2012,Summer,London,Athletics,Athletics Men's 100 metres,,,,,,11.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24680,adriana silva,F,31.0,166.0,52.0,Brazil,BRA,2012,Summer,London,Athletics,Athletics Women's Marathon,,,,,,,,,,,,,,,,,,,,,,,2:43:22,2:33:15,,,,,,,,,,,,,,,,,,,,
24680,adriana silva,F,35.0,166.0,52.0,Brazil,BRA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,,,,,,,,,,,,,,,,,,,,,,,2:43:22,2:33:15,,,,,,,,,,,,,,,,,,,,
24705,holder silva,M,24.0,182.0,80.0,Guinea Bissau,GBS,2012,Summer,London,Athletics,Athletics Men's 100 metres,,,,,,10.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24705,holder silva,M,24.0,182.0,80.0,Guinea Bissau,GBS,2012,Summer,London,Athletics,Athletics Men's 100 metres,,,,,,10.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24705,holder silva,M,28.0,182.0,80.0,Guinea Bissau,GBS,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,,,,,10.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24705,holder silva,M,28.0,182.0,80.0,Guinea Bissau,GBS,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,,,,,10.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24733,rui silva,M,31.0,173.0,60.0,Portugal,POR,2012,Summer,London,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,2:30:52,,,,,,,,,,,,,,,,,,,,,,,
24733,rui silva,M,35.0,173.0,60.0,Portugal,POR,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,2:30:52,,,,,,,,,,,,,,,,,,,,,,,
24742,aldemir jnior,M,20.0,193.0,80.0,Brazil,BRA,2012,Summer,London,Athletics,Athletics Men's 200 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24742,aldemir jnior,M,20.0,193.0,80.0,Brazil,BRA,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24742,aldemir jnior,M,24.0,193.0,80.0,Brazil,BRA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24752,tejitu chalchissa,F,20.0,162.0,44.0,Bahrain,BRN,2012,Summer,London,Athletics,"Athletics Women's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24760,kokoutse dabla,M,23.0,,,Togo,TOG,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24784,fedrick dacres,M,22.0,191.0,104.0,Jamaica,JAM,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Discus Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24793,ivona dadic,F,18.0,179.0,65.0,Austria,AUT,2012,Summer,London,Athletics,Athletics Women's Heptathlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24793,ivona dadic,F,22.0,179.0,65.0,Austria,AUT,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Heptathlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24872,jennifer fitzner,F,28.0,180.0,110.0,Argentina,ARG,2012,Summer,London,Athletics,Athletics Women's Hammer Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24872,jennifer fitzner,F,32.0,180.0,110.0,Argentina,ARG,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Hammer Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24896,tobias dahm,M,29.0,205.0,124.0,Germany,GER,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Shot Put,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24897,fatima dahman,F,19.0,168.0,49.0,Yemen,YEM,2012,Summer,London,Athletics,Athletics Women's 100 metres,,,,,,,,13.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24899,kenza dahmani,F,35.0,164.0,54.0,Algeria,ALG,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25075,dambadarjaagiin gantulga,M,27.0,170.0,58.0,Mongolia,MGL,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25160,silviya danekova,F,29.0,165.0,50.0,Bulgaria,BUL,2012,Summer,London,Athletics,"Athletics Women's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,9:59.52,,,,,,,,,,,,,,,,,,,,,,,,
25160,silviya danekova,F,33.0,165.0,50.0,Bulgaria,BUL,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,9:59.52,,,,,,,,,,,,,,,,,,,,,,,,
25295,johanna danois,F,25.0,169.0,53.0,France,FRA,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25300,mohamed dansoko,M,18.0,161.0,78.0,Guinea,GUI,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25308,djnbou dant,F,26.0,176.0,73.0,Mali,MLI,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25370,garfield darien,M,24.0,190.0,80.0,France,FRA,2012,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,,,,,,,,,,,,,,13.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
